ValueMeaning	LabelValueMeaning	Referentiel	url	TypeConceptualDomain	FormatConceptualDomain	ConceptualDomain
ATC:N05AB08	Thioproperazine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AB08&showdescription=no	Enumerated	String	ATC
ATC:N05AB09	Butaperazine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AB09&showdescription=no	Enumerated	String	ATC
ATC:N05AB10	Perazine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AB10&showdescription=no	Enumerated	String	ATC
ATC:N05AC	Phenothiazineswithpiperidinestructur	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AC&showdescription=no	Enumerated	String	ATC
ATC:N05AC01	Periciazine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AC01&showdescription=no	Enumerated	String	ATC
ATC:N05AC02	Thioridazine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AC02&showdescription=no	Enumerated	String	ATC
ATC:N05AC03	Mesoridazine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AC03&showdescription=no	Enumerated	String	ATC
ATC:N05AC04	Pipotiazine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AC04&showdescription=no	Enumerated	String	ATC
ATC:N05AD	Butyrophenonederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD&showdescription=no	Enumerated	String	ATC
ATC:N05AD01	Haloperidol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD01&showdescription=no	Enumerated	String	ATC
ATC:N05AD02	Trifluperidol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD02&showdescription=no	Enumerated	String	ATC
ATC:N05AD03	Melperone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD03&showdescription=no	Enumerated	String	ATC
ATC:N05AD04	Moperone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD04&showdescription=no	Enumerated	String	ATC
ATC:N05AD05	Pipamperone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD05&showdescription=no	Enumerated	String	ATC
ATC:N05AD06	Bromperidol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD06&showdescription=no	Enumerated	String	ATC
ATC:N05AD07	Benperidol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD07&showdescription=no	Enumerated	String	ATC
ATC:N05AD08	Droperidol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD08&showdescription=no	Enumerated	String	ATC
ATC:N05AD09	Fluanisone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AD09&showdescription=no	Enumerated	String	ATC
ATC:N05AE	Indolederivativesdrugs	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AE&showdescription=no	Enumerated	String	ATC
ATC:N05AE01	Oxypertine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AE01&showdescription=no	Enumerated	String	ATC
ATC:N05AE02	Molindone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AE02&showdescription=no	Enumerated	String	ATC
ATC:N05AE03	Sertindole	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AE03&showdescription=no	Enumerated	String	ATC
ATC:N05AE04	Ziprasidone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AE04&showdescription=no	Enumerated	String	ATC
ATC:N05AE05	Lurasidone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AE05&showdescription=no	Enumerated	String	ATC
ATC:N05AF	Thioxanthenederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AF&showdescription=no	Enumerated	String	ATC
ATC:N05AF01	Flupentixol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AF01&showdescription=no	Enumerated	String	ATC
ATC:N05AF02	Clopenthixol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AF02&showdescription=no	Enumerated	String	ATC
ATC:N05AF03	Chlorprothixene	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AF03&showdescription=no	Enumerated	String	ATC
ATC:N05AF04	Thiothixene	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AF04&showdescription=no	Enumerated	String	ATC
ATC:N05AF05	Zuclopenthixol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AF05&showdescription=no	Enumerated	String	ATC
ATC:N05AG	Diphenylbutylpiperidinederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AG&showdescription=no	Enumerated	String	ATC
ATC:N05AG01	Fluspirilene	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AG01&showdescription=no	Enumerated	String	ATC
ATC:N05AG02	Pimozide	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AG02&showdescription=no	Enumerated	String	ATC
ATC:N05AG03	Penfluridol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AG03&showdescription=no	Enumerated	String	ATC
ATC:N05AH	Diazepines,oxazepines,thiazepinesandoxepines	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AH&showdescription=no	Enumerated	String	ATC
ATC:N05AH01	Loxapine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AH01&showdescription=no	Enumerated	String	ATC
ATC:N05AH02	Clozapine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AH02&showdescription=no	Enumerated	String	ATC
ATC:N05AH03	Olanzapine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AH03&showdescription=no	Enumerated	String	ATC
ATC:N05AH04	Quetiapine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AH04&showdescription=no	Enumerated	String	ATC
ATC:N05AH05	Asenapine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AH05&showdescription=no	Enumerated	String	ATC
ATC:N05AH06	Clotiapine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AH06&showdescription=no	Enumerated	String	ATC
ATC:N05AL	Benzamideantipsychotics	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AL&showdescription=no	Enumerated	String	ATC
ATC:N05AL01	Sulpiride	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AL01&showdescription=no	Enumerated	String	ATC
ATC:N05AL02	Sultopride	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AL02&showdescription=no	Enumerated	String	ATC
ATC:N05AL03	Tiapride	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AL03&showdescription=no	Enumerated	String	ATC
ATC:N05AL04	Remoxipride	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AL04&showdescription=no	Enumerated	String	ATC
ATC:N05AL05	Amisulpride	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AL05&showdescription=no	Enumerated	String	ATC
ATC:N05AL06	Veralipride	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AL06&showdescription=no	Enumerated	String	ATC
ATC:N05AL07	Levosulpiride	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AL07&showdescription=no	Enumerated	String	ATC
ATC:N05AN	Lithium	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AN&showdescription=no	Enumerated	String	ATC
ATC:N05AN01	Lithium	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AN01&showdescription=no	Enumerated	String	ATC
ATC:N05AX	Otherantipsychotics	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX&showdescription=no	Enumerated	String	ATC
ATC:N05AX07	Prothipendyl	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX07&showdescription=no	Enumerated	String	ATC
ATC:N05AX08	Risperidone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX08&showdescription=no	Enumerated	String	ATC
ATC:N05AX10	Mosapramine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX10&showdescription=no	Enumerated	String	ATC
ATC:N05AX11	Zotepine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX11&showdescription=no	Enumerated	String	ATC
ATC:N05AX12	Aripiprazole	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX12&showdescription=no	Enumerated	String	ATC
ATC:N05AX13	Paliperidone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX13&showdescription=no	Enumerated	String	ATC
ATC:N05AX14	Iloperidone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX14&showdescription=no	Enumerated	String	ATC
ATC:N05AX15	Cariprazine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX15&showdescription=no	Enumerated	String	ATC
ATC:N05AX16	Brexpiprazole	ATC	https://www.whocc.no/atc_ddd_index/?code=N05AX16&showdescription=no	Enumerated	String	ATC
ATC:N05B	Anxiolytic drugs	ATC	https://www.whocc.no/atc_ddd_index/?code=N05B&showdescription=no	Enumerated	String	ATC
ATC:N05BA	Benzodiazepinederivativesanxiolytics	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA&showdescription=no	Enumerated	String	ATC
ATC:N05BA01	Diazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA01&showdescription=no	Enumerated	String	ATC
ATC:N05BA02	Chlordiazepoxide	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA02&showdescription=no	Enumerated	String	ATC
ATC:N05BA03	Medazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA03&showdescription=no	Enumerated	String	ATC
ATC:N05BA04	Oxazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA04&showdescription=no	Enumerated	String	ATC
ATC:N05BA05	Potassiumclorazepate	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA05&showdescription=no	Enumerated	String	ATC
ATC:N05BA06	Lorazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA06&showdescription=no	Enumerated	String	ATC
ATC:N05BA07	Adinazolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA07&showdescription=no	Enumerated	String	ATC
ATC:N05BA08	Bromazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA08&showdescription=no	Enumerated	String	ATC
ATC:N05BA09	Clobazam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA09&showdescription=no	Enumerated	String	ATC
ATC:N05BA10	Ketazolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA10&showdescription=no	Enumerated	String	ATC
ATC:N05BA11	Prazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA11&showdescription=no	Enumerated	String	ATC
ATC:N05BA12	Alprazolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA12&showdescription=no	Enumerated	String	ATC
ATC:N05BA13	Halazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA13&showdescription=no	Enumerated	String	ATC
ATC:N05BA14	Pinazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA14&showdescription=no	Enumerated	String	ATC
ATC:N05BA15	Camazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA15&showdescription=no	Enumerated	String	ATC
ATC:N05BA16	Nordazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA16&showdescription=no	Enumerated	String	ATC
ATC:N05BA17	Fludiazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA17&showdescription=no	Enumerated	String	ATC
ATC:N05BA18	Ethylloflazepate	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA18&showdescription=no	Enumerated	String	ATC
ATC:N05BA19	Etizolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA19&showdescription=no	Enumerated	String	ATC
ATC:N05BA21	Clotiazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA21&showdescription=no	Enumerated	String	ATC
ATC:N05BA22	Cloxazolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA22&showdescription=no	Enumerated	String	ATC
ATC:N05BA23	Tofisopam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA23&showdescription=no	Enumerated	String	ATC
ATC:N05BA56	Lorazepam,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BA56&showdescription=no	Enumerated	String	ATC
ATC:N05BB	Diphenylmethanederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BB&showdescription=no	Enumerated	String	ATC
ATC:N05BB01	Hydroxyzine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BB01&showdescription=no	Enumerated	String	ATC
ATC:N05BB02	Captodiame	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BB02&showdescription=no	Enumerated	String	ATC
ATC:N05BB51	Hydroxyzine,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BB51&showdescription=no	Enumerated	String	ATC
ATC:N05BC	Carbamates	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BC&showdescription=no	Enumerated	String	ATC
ATC:N05BC01	Meprobamate	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BC01&showdescription=no	Enumerated	String	ATC
ATC:N05BC03	Emylcamate	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BC03&showdescription=no	Enumerated	String	ATC
ATC:N05BC04	Mebutamate	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BC04&showdescription=no	Enumerated	String	ATC
ATC:N05BC51	Meprobamate,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BC51&showdescription=no	Enumerated	String	ATC
ATC:N05BD	Dibenzo-bicyclo-octadienederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BD&showdescription=no	Enumerated	String	ATC
ATC:N05BD01	Benzoctamine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BD01&showdescription=no	Enumerated	String	ATC
ATC:N05BE	Azaspirodecanedionederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BE&showdescription=no	Enumerated	String	ATC
ATC:N05BE01	Buspirone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BE01&showdescription=no	Enumerated	String	ATC
ATC:N05BX	Otheranxiolyticdrugs	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BX&showdescription=no	Enumerated	String	ATC
ATC:N05BX01	Mephenoxalone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BX01&showdescription=no	Enumerated	String	ATC
ATC:N05BX02	Gedocarnil	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BX02&showdescription=no	Enumerated	String	ATC
ATC:N05BX03	Etifoxine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BX03&showdescription=no	Enumerated	String	ATC
ATC:N05BX04	Fabomotizole	ATC	https://www.whocc.no/atc_ddd_index/?code=N05BX04&showdescription=no	Enumerated	String	ATC
ATC:N05C	Hypnotics and sedatives drugs	ATC	https://www.whocc.no/atc_ddd_index/?code=N05C&showdescription=no	Enumerated	String	ATC
ATC:N05CA	Barbiturates,plain	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA&showdescription=no	Enumerated	String	ATC
ATC:N05CA01	Pentobarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA01&showdescription=no	Enumerated	String	ATC
ATC:N05CA02	Amobarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA02&showdescription=no	Enumerated	String	ATC
ATC:N05CA03	Butobarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA03&showdescription=no	Enumerated	String	ATC
ATC:N05CA04	Barbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA04&showdescription=no	Enumerated	String	ATC
ATC:N05CA05	Aprobarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA05&showdescription=no	Enumerated	String	ATC
ATC:N05CA06	Secobarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA06&showdescription=no	Enumerated	String	ATC
ATC:N05CA07	Talbutal	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA07&showdescription=no	Enumerated	String	ATC
ATC:N05CA08	Vinylbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA08&showdescription=no	Enumerated	String	ATC
ATC:N05CA09	Vinbarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA09&showdescription=no	Enumerated	String	ATC
ATC:N05CA10	Cyclobarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA10&showdescription=no	Enumerated	String	ATC
ATC:N05CA11	Heptabarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA11&showdescription=no	Enumerated	String	ATC
ATC:N05CA12	Reposal	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA12&showdescription=no	Enumerated	String	ATC
ATC:N05CA15	Methohexital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA15&showdescription=no	Enumerated	String	ATC
ATC:N05CA16	Hexobarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA16&showdescription=no	Enumerated	String	ATC
ATC:N05CA19	Thiopental	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA19&showdescription=no	Enumerated	String	ATC
ATC:N05CA20	Ethallobarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA20&showdescription=no	Enumerated	String	ATC
ATC:N05CA21	Allobarbital	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA21&showdescription=no	Enumerated	String	ATC
ATC:N05CA22	Proxibarbal	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CA22&showdescription=no	Enumerated	String	ATC
ATC:N05CB	Barbiturates,combinations	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CB&showdescription=no	Enumerated	String	ATC
ATC:N05CB01	Combinationsofbarbiturates	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CB01&showdescription=no	Enumerated	String	ATC
ATC:N05CB02	Barbituratesincombinationwithotherdrugs	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CB02&showdescription=no	Enumerated	String	ATC
ATC:N05CC	Aldehydesandderivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CC&showdescription=no	Enumerated	String	ATC
ATC:N05CC01	Chloralhydrate	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CC01&showdescription=no	Enumerated	String	ATC
ATC:N05CC02	Chloralodol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CC02&showdescription=no	Enumerated	String	ATC
ATC:N05CC03	Acetylglycinamidechloralhydrate	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CC03&showdescription=no	Enumerated	String	ATC
ATC:N05CC04	Dichloralphenazone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CC04&showdescription=no	Enumerated	String	ATC
ATC:N05CC05	Paraldehyde	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CC05&showdescription=no	Enumerated	String	ATC
ATC:N05CD	Benzodiazepinederivatives	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD&showdescription=no	Enumerated	String	ATC
ATC:N05CD01	Flurazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD01&showdescription=no	Enumerated	String	ATC
ATC:N05CD02	Nitrazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD02&showdescription=no	Enumerated	String	ATC
ATC:N05CD03	Flunitrazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD03&showdescription=no	Enumerated	String	ATC
ATC:N05CD04	Estazolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD04&showdescription=no	Enumerated	String	ATC
ATC:N05CD05	Triazolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD05&showdescription=no	Enumerated	String	ATC
ATC:N05CD06	Lormetazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD06&showdescription=no	Enumerated	String	ATC
ATC:N05CD07	Temazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD07&showdescription=no	Enumerated	String	ATC
ATC:N05CD08	Midazolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD08&showdescription=no	Enumerated	String	ATC
ATC:N05CD09	Brotizolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD09&showdescription=no	Enumerated	String	ATC
ATC:N05CD10	Quazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD10&showdescription=no	Enumerated	String	ATC
ATC:N05CD11	Loprazolam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD11&showdescription=no	Enumerated	String	ATC
ATC:N05CD12	Doxefazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD12&showdescription=no	Enumerated	String	ATC
ATC:N05CD13	Cinolazepam	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CD13&showdescription=no	Enumerated	String	ATC
ATC:N05CE	Piperidinedionedrugs	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CE&showdescription=no	Enumerated	String	ATC
ATC:N05CE01	Glutethimide	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CE01&showdescription=no	Enumerated	String	ATC
ATC:N05CE02	Methyprylon	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CE02&showdescription=no	Enumerated	String	ATC
ATC:N05CE03	Pyrithyldione	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CE03&showdescription=no	Enumerated	String	ATC
ATC:N05CF	Benzodiazepinerelateddrugs	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CF&showdescription=no	Enumerated	String	ATC
ATC:N05CF01	Zopiclone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CF01&showdescription=no	Enumerated	String	ATC
ATC:N05CF02	Zolpidem	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CF02&showdescription=no	Enumerated	String	ATC
ATC:N05CF03	Zaleplon	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CF03&showdescription=no	Enumerated	String	ATC
ATC:N05CF04	Eszopiclone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CF04&showdescription=no	Enumerated	String	ATC
ATC:N05CH	Melatoninreceptoragonistdrugs	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CH&showdescription=no	Enumerated	String	ATC
ATC:N05CH01	Melatonin	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CH01&showdescription=no	Enumerated	String	ATC
ATC:N05CH02	Ramelteon	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CH02&showdescription=no	Enumerated	String	ATC
ATC:N05CH03	Tasimelteon	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CH03&showdescription=no	Enumerated	String	ATC
ATC:N05CM	Otherhypnoticandsedativedrugs	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CM&showdescription=no	Enumerated	String	ATC
ATC:N05CM01	Methaqualone	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CM01&showdescription=no	Enumerated	String	ATC
ATC:N05CM02	Clomethiazole	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CM02&showdescription=no	Enumerated	String	ATC
ATC:N05CM03	Bromisoval	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CM03&showdescription=no	Enumerated	String	ATC
ATC:N05CM04	Carbromal	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CM04&showdescription=no	Enumerated	String	ATC
ATC:N05CM05	Scopolamine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CM05&showdescription=no	Enumerated	String	ATC
ATC:N05CM06	Propiomazine	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CM06&showdescription=no	Enumerated	String	ATC
ATC:N05CM07	Triclofos	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CM07&showdescription=no	Enumerated	String	ATC
ATC:N05CM08	Ethchlorvynol	ATC	https://www.whocc.no/atc_ddd_index/?code=N05CM08&showdescription=no	Enumerated	String	ATC
